Wall time,Step,Value
1511135840.94369,1769800,3.0
1511135915.982673,1783580,2.0
1511136140.72526,1825000,1.0
1511136217.964921,1839320,3.0
1511136392.423994,1871840,3.0
1511136442.746739,1881000,3.0
1511136464.859843,1885180,3.0
1511136483.802387,1888660,0.0
1511136552.748282,1901240,3.0
1511136558.838394,1902240,3.0
1511136833.303419,1952560,3.0
1511136873.305928,1959800,3.0
1511136875.498692,1960200,1.0
1511136903.859587,1965540,0.0
1511136951.140363,1974200,0.0
1511136955.467975,1974900,2.0
1511136983.077014,1980020,1.0
1511136988.481894,1981040,12.0
1511137071.958853,1996420,4.0
1511137330.992232,2043660,3.0
1511137340.585159,2045440,2.0
1511137352.907201,2047880,3.0
1511137353.694821,2048020,3.0
1511137391.199679,2054860,3.0
1511137443.653775,2064340,2.0
1511137553.143934,2084700,13.0
1511137562.391876,2086320,0.0
1511137606.81953,2094520,1.0
1511137789.74728,2128080,2.0
1511137971.277676,2161920,1.0
1511138057.65043,2178060,13.0
1511138173.223224,2199860,3.0
1511138296.338104,2222260,1.0
1511138312.438143,2225400,3.0
1511138489.614004,2258160,2.0
1511138503.673747,2260840,2.0
1511138521.940712,2264240,2.0
1511138586.660757,2276360,4.0
1511138659.954974,2289940,0.0
1511138681.066985,2293800,0.0
1511138697.718752,2296840,3.0
1511138747.246994,2305500,3.0
1511138871.449054,2326060,3.0
1511138917.982213,2333780,1.0
1511138921.35173,2334400,5.0
1511138942.779514,2337700,2.0
1511138967.687828,2341560,3.0
1511139011.279823,2348780,3.0
1511139054.795915,2355840,5.0
1511139072.382374,2358720,5.0
1511139114.189338,2365560,2.0
1511139220.927489,2381200,3.0
1511139262.246493,2388140,3.0
1511139352.251548,2402280,0.0
1511139354.018603,2402560,3.0
1511139397.600234,2409420,3.0
1511139490.29084,2423660,3.0
1511139490.483465,2423720,1.0
1511139569.407277,2436360,4.0
1511139620.346056,2444700,3.0
1511139623.353776,2445220,2.0
1511139628.448507,2446000,1.0
1511139664.984744,2452480,3.0
1511139713.121101,2460420,4.0
1511139746.287515,2466020,3.0
1511139759.256133,2468280,1.0
1511139787.072108,2472820,2.0
1511139823.834784,2478820,2.0
1511139866.443524,2486060,13.0
1511139988.358679,2505540,2.0
1511140051.284866,2515900,3.0
1511140076.700594,2519900,3.0
1511140092.836324,2522300,1.0
1511140168.132848,2535200,2.0
1511140196.6344,2540020,15.0
1511140302.183221,2557740,3.0
1511140388.34679,2571980,3.0
1511140441.759128,2581120,1.0
1511140480.512478,2588000,14.0
1511140503.073883,2592000,2.0
1511140588.537957,2606520,15.0
1511140738.14716,2631940,2.0
1511140962.430092,2669480,3.0
1511140984.909363,2672980,3.0
1511141007.171237,2676620,2.0
1511141020.060515,2678880,0.0
1511141038.114343,2681620,11.0
1511141063.115219,2685640,3.0
1511141188.148337,2705920,4.0
1511141248.392361,2715980,3.0
1511141345.941309,2731540,2.0
1511141395.086793,2739400,13.0
1511141469.774828,2751500,3.0
1511141523.384459,2760400,3.0
1511141585.609292,2770320,12.0
1511141598.844493,2772660,3.0
1511141658.055074,2783320,3.0
1511141722.461671,2794220,3.0
1511141723.194949,2794360,3.0
1511141731.949287,2795660,3.0
1511141739.291191,2796820,3.0
1511141876.001017,2819020,3.0
1511141902.6959,2823800,3.0
1511141994.645479,2839420,1.0
1511142101.557515,2858420,3.0
1511142146.454824,2866240,5.0
1511142268.496777,2887440,1.0
1511142273.941427,2888420,3.0
1511142590.833944,2942880,3.0
1511142632.914273,2950020,23.0
1511142638.736539,2950900,14.0
1511142706.849527,2963080,3.0
1511142761.797573,2972880,3.0
1511142764.725225,2973400,12.0
1511142782.586253,2976600,5.0
1511142804.186393,2980380,2.0
1511142854.140354,2989260,3.0
1511142859.036578,2990160,3.0
1511142865.130329,2991300,2.0
1511142925.707444,3001640,3.0
1511142939.179017,3003860,4.0
1511142981.218073,3010480,2.0
1511143116.762515,3031900,4.0
1511143173.858698,3040720,2.0
1511143206.578485,3045920,11.0
1511143307.605648,3062320,3.0
1511143384.136859,3074340,3.0
1511143408.516245,3078420,1.0
1511143478.494977,3089100,3.0
1511143502.563956,3092840,3.0
1511143601.561889,3108020,2.0
1511143653.803797,3116200,3.0
1511143675.313557,3119920,13.0
1511143724.751203,3128060,3.0
1511143837.366718,3145680,3.0
1511143854.226952,3148640,14.0
1511143866.739381,3150540,12.0
1511143939.5496,3162660,5.0
1511143961.412581,3166440,14.0
1511144180.363744,3201360,15.0
1511144182.716407,3201800,3.0
1511144245.638023,3211760,5.0
1511144273.983429,3216280,4.0
1511144282.003866,3217640,13.0
1511144424.119355,3241780,15.0
1511144494.965858,3254160,2.0
1511144530.966051,3260460,10.0
1511144531.805658,3260640,3.0
1511144576.530739,3268640,16.0
1511144613.436495,3274840,2.0
1511144657.322881,3281960,3.0
1511144750.842664,3298520,3.0
1511144769.254406,3301660,14.0
1511144783.498938,3304160,15.0
1511144889.350318,3323260,3.0
1511144934.455819,3330180,12.0
1511145161.446895,3369440,12.0
1511145178.243618,3372420,4.0
1511145179.288268,3372580,2.0
1511145203.284711,3376660,3.0
1511145222.902335,3379860,2.0
1511145227.821069,3380660,12.0
1511145304.575611,3393980,12.0
1511145306.298754,3394280,4.0
1511145431.920982,3415360,5.0
1511145437.615878,3416360,15.0
1511145469.005109,3421780,3.0
1511145502.821172,3427440,2.0
1511145509.003191,3428480,3.0
1511145561.756403,3437460,17.0
1511145673.192385,3454740,15.0
1511145737.230279,3465140,3.0
1511145792.294217,3474300,15.0
1511145822.145443,3479260,15.0
1511145831.892125,3480960,3.0
1511145844.006327,3482940,3.0
1511145883.586091,3489800,3.0
1511145989.776554,3507000,2.0
1511146020.78711,3512340,3.0
1511146324.233141,3564680,5.0
1511146365.675699,3571840,5.0
1511146391.072963,3576200,3.0
1511146440.275403,3584840,5.0
1511146555.010191,3603100,5.0
1511146648.303966,3620400,5.0
1511146683.112691,3627160,2.0
1511146837.677574,3655980,2.0
1511146838.337801,3656080,5.0
1511146838.39876,3656100,18.0
1511146917.285409,3670220,13.0
1511147024.994251,3690440,5.0
1511147095.152508,3702880,18.0
1511147152.287624,3713200,27.0
1511147224.95369,3726200,2.0
1511147347.342381,3748900,14.0
1511147366.495543,3752300,15.0
1511147381.263721,3754980,26.0
1511147460.068111,3769980,14.0
1511147462.514831,3770440,2.0
1511147467.265359,3771180,2.0
1511147547.535675,3786260,2.0
1511147586.269077,3793320,18.0
1511147765.376246,3824100,17.0
1511147799.522922,3829840,47.0
1511147821.967049,3833540,24.0
1511147851.775874,3839240,3.0
1511147858.405856,3840240,3.0
1511147890.292637,3846200,3.0
1511147924.774384,3852380,3.0
1511147932.385821,3853780,5.0
1511147972.339159,3860460,3.0
1511148013.410045,3867800,13.0
1511148072.91809,3878240,13.0
1511148313.294409,3918420,15.0
1511148348.862774,3924720,12.0
1511148371.483899,3928720,3.0
1511148689.078787,3984020,15.0
1511148725.211938,3990420,15.0
1511148777.591599,3999580,20.0
1511148780.624196,4000080,15.0
1511148812.521027,4005220,3.0
1511148917.960742,4023460,15.0
1511149023.762363,4043140,13.0
1511149031.708688,4044360,18.0
1511149173.50655,4068820,32.0
1511149191.391641,4071820,17.0
1511149204.901188,4072860,39.0
1511149211.329281,4075020,15.0
1511149263.16181,4083180,39.0
1511149434.621527,4110640,24.0
1511149453.420989,4113740,15.0
1511149666.02768,4150540,3.0
1511149751.690346,4165640,15.0
1511149827.567509,4179200,17.0
1511149828.457535,4179300,3.0
1511149901.582393,4191500,39.0
1511149977.894032,4204320,15.0
1511150076.66018,4221260,3.0
1511150085.554655,4222720,5.0
1511150105.504519,4225940,62.0
1511150112.686325,4227200,29.0
1511150118.209069,4228180,15.0
1511150178.524716,4238280,60.0
1511150235.447869,4247320,42.0
1511150326.020369,4262500,25.0
1511150339.824709,4264660,3.0
1511150379.219254,4271280,26.0
1511150503.010548,4292480,5.0
1511150595.484526,4307780,30.0
1511150792.793744,4340920,29.0
1511150944.995114,4366240,2.0
1511151030.004025,4380800,2.0
1511151031.365789,4381080,30.0
1511151074.971589,4388720,3.0
1511151119.32598,4396020,27.0
1511151133.262877,4398400,13.0
1511151218.967408,4412760,15.0
1511151289.520282,4424700,14.0
1511151375.458572,4439760,25.0
1511151438.025922,4450460,3.0
1511151466.044264,4455060,26.0
1511151478.195345,4457200,15.0
1511151500.704002,4461180,3.0
1511151526.883941,4465720,17.0
1511151572.192812,4473360,17.0
1511151574.739929,4473780,26.0
1511151696.829498,4494700,17.0
1511151715.872899,4497880,3.0
1511151823.715755,4515940,26.0
1511151900.02144,4529420,3.0
1511151987.574287,4544560,14.0
